id	word1	word2	headline
2291	tizas	estoy	- Mama, mama. En el colegio dicen que estoy loco. - ¿Y quién dice eso de ti? - ¡Las tizas!
2292	ignorancia	peor	Están dos amigos y uno le dice a otro: - Oye ¿que cres que es peor, la ignorancia o el desinterés? - Pues ni lo se ni me importa.
2293	tre	acento	Se abre el telón y se ve al número 1 y el 2 picando a una puerta.  Se cierra el telón. ¿Título de la película?  (con acento andaluz).- Ta er tre
2295	caminara	abuelo	Cuando mi abuelo tenía 70 años el médico le recomendó que caminara 10 km diarios... ahora tiene 80 años y no sabemos dónde está.
2296	racimo	cesta	Dos tontos, y uno pregunta:  - ¿Qué llevas en esa cesta?  - Si lo adivinas, te doy un racimo.  - ¿Croquetas?
2297	putas	laura	Un marido a su esposa:  - Laura, esta noche nos vamos de putas.  - ¿Cómo que de putas?  - Sí, yo con una puta y tú te vas con tu puta madre
2298	quitará	virginidad	- Mamá, mamá... ¡Ayer me acosté con un tio y ya no soy virgen!  - Pues coge un limón verde y chúpalo.  - ¿Eso me va a devolver la virginidad?  - ¡No, pero te quitará la cara de viciosa que tienes!
2299	apretados	venas	¡Que orejas mas rojas tienes Lobo!  Sí...  ¡Lobo, que hinchadas tienes las venas del cuello!  Sí...  ¡ Lobo, que cara más colorada tienes!  Sí...  !Lobo, que apretados tienes los dientes!  Coño Caperucita, ¿me quieres dejar cagar en paz?
2300	pepedro	pepepeperez	En una oficina:  - Dígame su nombre.  - Pepedro Pepepeperez  - ¿Es usted tartamudo?  - No, mi padre era el tartamudo y el del registro un hijo de puta.
2301	enseñas	cementerio	Abuelita, abuelita, ¿me enseñas el pie que mamá dice que tienes ya en el cementerio?
2302	mayordomo	marqués	El mayordomo al marqués:  - ¿ COMO ESTÀ SEÑOR HIJO PUTA GRAN MARQUÉS?  - Bien, vengo comprarme un Sonotone. ¡estás despedido Sebastián!
2303	tendrías	alumno	Una profesora a su alumno:  - Tendrías que haber estado aquí a las ocho en punto de la mañana...  - ¿Por qué? ¿Qué ha pasado?
2304	frito	perro	Dos amigos se encuentran:  - Tío, tengo un perro que dice “buenos días”.  - Y yo una lata que dice “tomate frito”.
2305	caída	cayendo	Un avión cayendo en caída libre, un pasajero se despierta y le pregunta a la azafata:  -¡Azafata, azafata!, ¿vamos a tomar tierra ya?  A lo que la azafata, le contesta:  -¿A tomar tierra?, ¡te vas a hartar!
2307	terrorista	negociar	¿Qúe diferencia hay entre una suegra y un terrorista? Que con el terrorista se puede negociar.
2309	marina	eleven	"Un hombre está haciendo el examen para entrar en la marina: - A ver, ¿cuántas anclas tiene un barco? - mmmmmm... pues tiene once, señor. - ¿Once? ¿Está usted seguro de eso? - ¡Por supuesto señor! Por eso siempre dicen ""eleven anclas"""
2310	entrecot	milagro	El camarero al cliente:  - ¿Cómo ha encontrado el señor el entrecot?  - De milagro, oiga, ¡¡de milagro!!
2313	gilipollas	puta	- Mamá, mamá, en el colegio me llaman gilipollas.  - ¡Y a mí qué!  - A ti... puta
2314	diciéndoles	vascos	¿Sabes cómo meter a 30 vascos en un seiscientos?  Diciéndoles que no caben.
2315	contao	tocao	- ¡Aiba Patxi, me han contao que te han tocao cien millones en la lotería! - Bah, lo que me jugaba...
2317	pellejo	operado	- Aiba Patxi, que me han dicho que has estado en el hospital  - Pues si, aiba la ostia, es que me han operado de fimosis.  - ¿Y eso qué es?  - Nada, que te cogen la picha y te cortan un trozo del pellejo.  - Aiba pues, ¿y qué hacen con él?  - Pues mira, yo me he hecho esta chupa.
2318	estao	diferencia	"¿Cuál es la diferencia entre Dios y un vasco?  Que Dios está en todas partes... y el vasco ""ya ha estao!!!"""
2319	toneladas	cabras	Se encuentran dos bilbaínos y uno le dice al otro:  - ¿De dónde vienes Patxi?  - Pues nada que he ido a comprar 500 vacas, 200 cabras, 300 ovejas y 20 toneladas de madera.  Y el otro le dice:  - Ostias! si que montas pronto el belén este año.
2321	matrimonio	noviazgo	- Tras dos años de noviazgo por fin he conseguido hablar del matrimonio con mi novio. - ¿Y qué te ha dicho? - Que tiene esposa y dos hijos
2322	sermón	exorcista	Dos borrachos van por la calle y uno le dice al otro: - Creo que me iré a casa, mi mujer me estará esperando para jugar al exorcista. - ¿El exorcista? ¿Y cómo se juega? - Pues mientras ella me echa el sermón yo vomito
2323	riiiiing	llamando	Riiiiing, riiiiing  -¿Si, diga?  - Hola muy buenas, este es el uno-uno-uno-uno-uno-uno?  -No, se equivoca está llamando al once-once-once.
2324	nacemos	valencia	Ahí va Patxi! Estoy muy orgulloso de ser vasco, pues!  - ¿Tu vasco? ¡Pero si naciste eres de Valencia!  -Ya Patxi, pero es que los vascos nacemos donde nos sale de los huevos, joder!
2325	italianos	parecerse	- Por qué los italianos se dejan bigote?  -Para parecerse a sus madres.
2326	cementerio	perdone	- Perdone, ¿este autobús me lleva al cementerio?  - Hombre, si te pones delante si.
2327	guapos	nervioso	- Oye, ¡qué dos hijos más guapos tienes!  - No, si es uno, pero es que es muy nervioso.
2328	carmeeeeen	reconozco	- Carmeeeeen, ¡lava a los niños!  -¿Para qué? Los reconozco por la voz.
2329	contradicción	separado	"La vida es una contradicción. ""Separado"" se escribe junto y ""todo junto"" se escribe separado"
2330	discípulos	jesucristo	Jesucristo durante la última cena:  - Discípulos, en verdad os digo que Y es igual a X al cuadrado.  Se quedan los discípulos pensando y luego Pedro le dice:  - Maestro, no te hemos entendido.  - Es que es una parábola.
2331	jesucristo	iglesia	Era una iglesia tan estrecha, tan estrecha que Jesucristo en lugar de estar crucificado estaba ahorcado
2332	espermatosaurios	espermatozoides	Un hombre tan viejo, tan viejo que en lugar de tener espermatozoides tenia espermatosaurios.
2333	camelli	camello	Va un zorro inglés por el desierto y se tropieza con un camello, a lo que el zorro dice: -I’m sorry. Y el camello le contesta: -I’m camelli.
2334	jurásico	dinosaurio	Se abre el telón y se ve a un cerdo haciéndolo con a un dinosaurio ¿Título de la película?  Puerco Jurásico.
2335	postergeis	mariquitas	Se abre el telón y se ve un cartel con dos mariquitas, ¿Título de la película?  Postergeis
2336	simón	tetrabrik	Se abre el telón y se ve un tetrabrik de Don Simón, ¿Título de la película?  Es-tinto básico
2337	cerrada	termina	Se abre el telón y se ve un baño con la puerta cerrada cerrada, y dos vascos, uno fuera esperando y el otro dentro cagando, ¿Título de la película?  Termina-Aitor
2338	serbios	croatas	Se abre el telón y se ve a un grupo de mujeres croatas corriendo por el campo, ¿título de la película?  Mujeres al borde de un ataque de serbios.
2339	fetos	fetal	Se abre el telón y se ven dos fetos en el útero materno. Se miran y lentamente empiezan a acercarse... finalmente se besan... ¿Título de la película?  Atracción fetal
2340	puedas	cerrada	Se abre el telón y se ve a una mujer que va a la peluquería y se la encuentra cerrada, ¿título de la película? Haz-te-rizas como puedas.
2341	durmiente	vello	Se abre el telón y se ve un pelo encima de una cama, ¿cómo se titula la película?  El vello durmiente.
2342	acusado	juez	El juez le pregunta al acusado:  - ¿Insiste usted en qué no quiere un abogado que le defienda?  - No señoría, estoy decidido a decir la verdad.
2343	mercenario	mataría	- Papá, papá, ¿qué es un mercenario?  - Es un señor que mataría a su madre por dinero.  - Ah, bueno, como los abogados...
2344	pistolas	abogados	Dos abogados están en un banco cuando entran unos tíos enmascarados con pistolas. Rápidamente uno de ellos le da 100 dólares al otro. - ¿Qué es esto?  - Te lo debía por la cena del otro día.
2345	atómica	bomba	¿En qué se parecen un abogado y la bomba atómica?  Pues que todo el mundo los tiene porque el resto de la gente los tiene, pero todos preferirían no tener que utilizarlos.
2346	vampiro	sangre	¿Cuál es la diferencia entre un abogado y un vampiro?  Pues que el vampiro solo te chupa la sangre a partir de media noche.
2347	preguntas	tercera	Una mujer va a un abogado.  - ¿Usted cuánto cobra por una consulta rápida?  - 100 euros por tres preguntas.  - Vaya, es un poco caro, ¿no?  - Sí... y dígame, ¿cuál es su tercera pregunta?
2348	david	goliat	- Jaimito, ¿podrías decirme con qué mató David a Goliat? - Con una moto señorita. - ¿Con una moto? No Jaimito, David mató a Goliat con una honda - Lo siento señorita, es que no memoricé la marca.
2349	laura	disfrutando	- A ver Jaimito, en la frase 'Laura está disfrutando' ¿Dónde está el sujeto? - Muy fácil señorita. ¡El sujeto está encima de Laura!
2351	enfermo	podrá	Suena el teléfono en la escuela: - ¿Diga? - Hola, mi hijo no podrá ir a la escuela porque está enfermo. - De acuerdo, ¿con quién hablo? - Con mi papá
2352	amnesia	olvida	- Doctor, creo sufro de amnesia, alguien me dice algo y en seguida se me olvida - ¿Desde cuándo te pasa esto? - ¿Qué?
2353	vitaminas	leer	- Hola, quisiera algunas vitaminas para los niños. -¿A, B o C? -No importa, aún no saben leer.
2354	enfades	montar	- Juan, te tengo que confesar una cosa... - Dime, cariño - No te enfades, pero no soy virgen... - Ni yo San José, no te jode. ¿Pero a qué hemos venido aquí? ¿A hacerlo o a montar un Belén?
2355	borró	rascó	Esto era un perro que tenía una pata de goma, se rascó y se borró
2356	diría	poca	Doctor, doctor ¿qué tal mi análisis? - Mal, le queda muy poca vida... - ¿Cuánto tiempo me queda doctor? - Pues yo diría que unos 10... - ¿10?, pero 10 qué... ¿años, meses, días...? - 9, 8, 7, 6...
2359	albañiles	ponian	Era una mujer tan fea, tan fea, tan fea, que cuando pasaba por delante de una obra los albañiles se ponian a trabajar.
2361	cavando	pececillo	Un hombre se encuentra a su vecino cavando un hoyo en el jardín: - ¿Qué haces vecino? - Enterrando a mi pez - Y no es un agujero demasiado grande para un pececillo - Es que el pez está en el interior de tu maldito gato
2362	osos	blancos	- Por qué los osos son peludos, grandes y marrones - Porque si fueran sin pelo, pequeños y blancos no serian osos, serian huevos
2363	magnifico	cacé	Un hombre va a casa de un amigo por primera vez y en el salón se encuentra un gran león disecado, ante el que comenta: - ¡Un magnifico ejemplar!  - Si, lo cacé en un safari que hice con un amigo mío - ¿Y como está relleno? - Con mi amigo
2364	avestruces	pelan	¿Por qué las avestruces no tienen plumas en las patas? -Porque corren que se las pelan
2365	perros	ponia	Dos perros que van persiguiendo un taxi y cuando el taxi se para y lo alcanzan uno le dice al otro:<br><br>-Te he dicho que ponia <i>libre</i> y no <i>liebre</i>
2366	falla	nuvo	Vndo tclado casi nuvo a bun prcio solamnt falla una tcla.
2367	windows	utilizar	¿Qué diferencia hay entre hacer la colada y utilizar Windows? Que la colada no se cuelga sola.
2368	casándote	casaros	-Juan ¿tú hiciste el amor con tu mujer antes de casaros? -Pues no ¿Y tú? -Yo sí pero no sabía que acabarías casándote con ella.
2369	ahorraríamos	facturas	Un hombre está revisando las facturas y le dice a su mujer. -Patricia si supieses cocinar nos ahorraríamos un dineral en la cocinera. -Si Manolo y si tú supieses hacer el amor nos ahorraríamos un dineral en el jardinero.
2370	aplaudiéndome	haciéndome	-Ayer le hice tan bien el amor a mi mujer que el Cristo que tenemos en la pared acabó aplaudiéndome. -¡Eso no es nada! Yo anoche se lo hice tan bien a mi mujer que el cuadro de la Última Cena acabó haciéndome la ola.
2371	oyeeeeeeee	peine	Un jorobado va caminando por la calle y a lo lejos un calvo le grita: -¡¡¡Oyeeeeeeee!!! ¿Qué llevas en la mochila? A lo que el jorobado contesta: -¡¡¡Tu peine hijo de puta!!!
2373	gobiernos	discurso	El presidente del gobierno da un discurso en motivo de la crisis: ¡Ciudadanos! Tengo una buena y una mala noticia. La buena es que nuestra deuda ha desaparecido, todos los gobiernos extranjeros nos han perdonado hasta el último euro. La mala es que tenemos 48 horas para abandonar el país.
2374	caramelo	bolsa	Una niña está jugando en el parque y se le acerca un hombre: -Hola guapa. ¿Si te doy un caramelo me das un besito? A lo que la niña responde: -¿Y si se la chupo me da la bolsa entera?
2375	conejos	vacas	Se encuentran dos vascos por la calle y uno le pregunta al otro: -¡Hombre Patxi! ¿De dónde vienes? -Pues vengo de comprar 50 vacas 70 ovejas 30 conejos y 25 patos. -¿Y eso? ¿Es que vas a abrir una granja? -¡No hombre es que estoy montando el Belén!
2376	jojojose	matricularme	- Hola venía a matricularme a un curso. - Muy bien ¿me dice su nombre? - Me llamo Jojojose. - ¿Es que es usted tartamudo? - No el tartamudo era mi padre y el del registro un hijo de puta.
2377	frio	estufa	¿Qué hace un catalán cuando tiene frio? Se acerca a la estufa. ¿Y cuando tiene mucho frio? La enciende.
2378	hundimos	submarino	-Capitán capitán. ¡Nos hundimos! -Ya lo sé marinero. -¿Y no va a hacer nada? -Estamos en un submarino gilipollas.
2379	aquella	ésta	-Perdone ¿puede decirme donde está la acera de enfrente? -Sí claro. Es aquella de allí. -¡No me joda! Pero si vengo de allí y me han dicho que es ésta.
2380	drogarías	drogarme	Una mujer llega a casa y se encuentra a su marido esnifando cocaína: -Antonio ¡me prometiste que no te drogarías más! -Lo sé cariño si no voy a drogarme más sólo lo de siempre.
2382	alcoholismo	cerveza	- Camarero póngame una cerveza. - ¿De presión? - No alcoholismo.
2383	llame	atropelló	- ¿Por qué no tiene patas tu perro? - Porque lo atropelló un coche. - ¿Y cómo se llama? - No tiene nombre. - ¿Y eso? - Para que le voy a poner nombre si cuando lo llame no va a venir.
2384	orgía	seremos	- ¿Te vienes a una orgía esta noche? Va a ser increíble sexo desenfrenado placer sin límites. - ¿Cuánta gente habrá? - Pues si te traes a tu mujer seremos tres.
2385	paraguayo	montárnoslo	- Hola señor. Soy paraguayo y venía a pedirle la mano de su hija para montárnoslo. - ¿¡Para qué!? - Paraguayo.
2390	llevárselo	cucarachas	- Hola ¿Tiene veneno para cucarachas? - Sí tengo estos polvos que son infalibles ¿Quiere una bolsa para llevárselo? - ¡Nooo! ¡Si quiere le traigo las cucarachas aquí!
2391	alcohólico	cantando	Un borracho va cantando a gritos por la calle mientras vuelve a casa. Cuando está llegando sale su mujer al balcón y le dice: - ¡Paco no grites más que se está enterando todo el barrio! A lo que el marido responde: - ¿Y qué? ¡Prefiero ser un borracho conocido que un alcohólico anónimo!
2392	decirnos	tibre	Va un grupo de borrachos por la calle y se para en un portal. Pican a un tibre y una voz les responde: - ¿Si? - ¿Perdone vive aquí Juan Antonio Rodríguez? - Sí - ¿Le importaría bajar y decirnos cual de nosotros es?
2393	vomitaré	vomites	Dos borrachos están tirados en la calle y uno le dice al otro: - Bájate los pantalones que te meteré un dedo en el culo para que vomites. - ¿Crees que así vomitaré? - Espérate a que te meta el dedo en la boca.
2394	garrote	ortopédica	- ¡Mira Papa Noel me ha traído un super garrote de plástico! - ¡Es una pierna ortopédica cojo estúpido!
2395	sordomudos	izquierda	¿Sabes por qué los sordomudos se tocan con la mano izquierda? Porque gimen con la derecha
2396	vendado	vendo	- Oye Manolo te vendo el coche. - ¿Y para que quiero yo un coche vendado?
2398	asesinados	asesinato	¿Por qué en Lepe mueren el doble de personas por asesinato? La mitad mueren asesinados y la otra mitad en la recreación de los hechos.
